UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,56.30,4218.82,4.34,0.00,3.71,822
UE2,54.78,1250.35,9.55,0.00,2.86,9
UE3,60.00,4345.90,5.89,0.00,3.86,304
UE4,50.00,571.88,9.24,0.00,2.48,6
UE5,33.67,2711.24,12.92,0.00,2.74,118
UE6,59.94,4582.62,9.23,0.00,3.87,188
UE7,59.93,4273.97,9.38,0.00,3.82,317
UE8,59.97,4263.18,10.62,0.00,3.82,268
OVERALL,54.32,3277.24,8.90,0.00,3.40,2032
