UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,50.69,3871.99,5.58,0.00,3.45,651
UE2,60.00,2272.93,4.34,0.00,2.96,9
UE3,59.97,4323.97,6.59,0.00,3.84,304
UE4,51.50,488.16,9.67,0.00,2.46,6
UE5,59.91,4716.73,7.67,0.00,3.88,118
UE6,27.03,2353.73,19.75,0.00,2.34,188
UE7,59.95,4270.10,10.73,0.00,3.81,317
UE8,59.93,4266.97,11.45,0.00,3.82,269
UE9,59.98,4285.83,7.86,0.00,3.84,538
OVERALL,54.33,3427.82,9.29,0.00,3.38,2400
