UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,48.78,3589.94,4.99,0.00,3.33,651
UE2,60.00,3362.38,41.30,7.44,3.01,9
UE3,59.63,8629.30,100.31,0.10,4.09,304
UE4,48.67,493.36,7.52,0.00,2.39,6
UE5,59.33,8629.86,57.17,0.22,4.12,118
UE6,59.59,9119.03,94.90,0.22,4.12,188
UE7,33.92,3290.65,17.13,0.00,2.71,315
UE8,59.88,7851.32,57.61,0.05,4.10,269
UE9,59.79,8532.83,98.77,0.03,4.09,539
OVERALL,53.33,6450.20,55.39,0.08,3.55,2399
