UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge3,352.53,3084.41,0.00,240
UE2,edge3,190.04,4256.73,0.00,240
UE3,edge3,133.90,4323.27,0.00,240
UE4,edge3,113.10,4832.81,0.00,240
UE5,edge3,96.21,5078.68,0.00,240
UE6,edge3,99.33,5207.50,0.00,240
UE7,edge3,95.31,5230.20,0.00,240
UE8,edge3,99.88,5010.00,0.00,240
UE9,edge3,103.56,4857.74,0.00,240
UE10,edge3,163.36,4636.74,0.00,240
UE11,edge3,134.12,4275.32,0.00,240
OVERALL,,143.76,4617.58,0.00,2640
