UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,32.68,2524.15,8.77,0.00,2.43,650
UE2,56.89,1585.69,4.15,0.00,2.98,9
UE3,21.08,1770.11,20.24,0.00,1.84,304
UE4,19.33,144.00,18.65,0.00,1.00,6
UE5,11.35,769.39,28.02,0.00,1.04,118
UE6,8.25,676.05,38.01,0.00,1.04,184
UE7,26.37,2460.31,35.65,0.00,2.15,309
UE8,21.45,1695.14,39.57,0.00,1.93,254
OVERALL,24.68,1453.10,24.14,0.00,1.80,1834
