UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,35.75,2800.81,8.73,0.00,2.57,644
UE2,54.33,1288.08,10.64,0.00,2.90,9
UE3,24.65,2025.71,16.81,0.00,2.02,304
UE4,17.00,122.07,26.47,0.00,1.00,6
UE5,11.92,854.02,34.52,0.00,1.08,118
UE6,12.35,1086.72,36.72,0.00,1.15,185
UE7,34.79,3861.95,23.65,0.00,2.54,307
OVERALL,27.26,1719.91,22.51,0.00,1.89,1573
