UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge3,677.44,937.08,0.00,240
UE2,edge2,2765.61,173.52,0.00,240
UE3,edge1,1941.60,233.16,0.00,240
UE4,edge3,399.49,1193.63,0.00,240
UE5,edge2,2320.67,203.04,0.00,240
UE6,edge1,1584.68,283.29,0.00,240
UE7,edge3,471.86,1145.28,0.00,240
UE8,edge2,2858.76,165.77,0.00,240
UE9,edge1,1642.95,273.81,0.00,240
UE10,edge3,692.63,766.61,0.00,240
UE11,edge2,3043.20,149.38,0.00,240
OVERALL,,1672.63,502.23,0.00,2640
