UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,59.94,4317.27,4.91,0.00,3.83,1298
UE2,60.08,541.75,4.61,0.00,2.75,13
UE3,57.76,4193.85,5.25,0.00,3.75,603
UE4,60.60,448.04,7.20,0.00,2.65,5
UE5,59.74,4635.08,6.05,0.00,3.87,115
UE6,59.86,4532.63,6.94,0.00,3.87,183
UE7,59.92,4292.08,9.89,0.00,3.81,314
UE8,59.87,4255.36,10.28,0.00,3.83,266
UE9,59.99,4374.21,7.93,0.00,3.85,206
OVERALL,59.75,3510.03,7.01,0.00,3.58,3003
