UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge1,1965.33,231.29,0.00,240
UE2,edge3,755.44,1022.89,0.00,240
UE3,edge1,1610.68,294.49,0.00,240
UE4,edge1,1451.77,311.16,0.00,240
UE5,edge3,239.36,1963.04,0.00,240
UE6,edge3,241.92,1911.32,0.00,240
UE7,edge2,2836.12,162.34,0.00,240
UE8,edge3,298.47,1734.75,0.00,240
UE9,edge1,1990.13,232.26,0.00,240
UE10,edge2,2774.99,174.62,0.00,240
UE11,edge3,748.70,1099.69,0.00,240
OVERALL,,1355.72,830.71,0.00,2640
