UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,59.42,8581.29,99.41,0.14,4.08,647
UE2,60.17,846.37,58.62,0.50,2.90,6
UE3,59.62,7829.12,53.28,0.06,4.09,301
UE4,60.67,562.00,5.88,0.00,2.78,3
UE5,59.72,4630.90,5.15,0.00,3.87,116
UE6,59.29,8316.24,58.47,0.11,4.10,185
UE7,59.38,8535.65,121.80,0.03,4.04,314
UE8,59.44,4245.66,10.51,0.00,3.82,266
UE9,59.96,7821.00,54.32,0.03,4.10,536
OVERALL,59.57,7579.07,68.36,0.07,3.75,2374
