UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,45.45,3424.17,5.99,0.00,3.18,651
UE2,60.11,2178.65,4.70,0.00,2.96,9
UE3,52.56,3800.55,5.81,0.00,3.47,304
UE4,60.00,952.31,11.43,0.00,3.01,6
UE5,33.09,2658.64,16.10,0.00,2.72,118
UE6,46.87,4098.66,14.19,0.00,3.25,188
UE7,50.82,3963.51,17.69,0.00,3.38,313
UE8,29.98,2374.95,18.06,0.00,2.43,269
UE9,48.70,4171.76,19.06,0.00,3.29,539
OVERALL,47.51,3069.24,12.56,0.00,3.08,2397
