UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge1,7879.61,66.06,0.00,60
UE2,edge1,12595.51,38.07,0.00,60
UE3,edge1,7385.87,73.94,0.00,60
UE4,edge1,6805.70,73.85,0.00,60
OVERALL,,8666.67,62.98,0.00,240
