UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,42.38,5467.53,22.31,0.00,3.42,682
UE2,38.36,5146.81,26.98,0.00,3.28,577
UE3,59.97,8570.07,109.21,0.03,4.07,212
UE4,59.58,9060.69,110.27,0.46,4.05,78
UE5,59.69,9451.40,109.69,4.82,4.10,99
OVERALL,45.09,6163.74,44.54,0.32,3.78,1648
