UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge3,1011.27,627.92,0.00,164
UE2,edge2,2637.02,175.41,0.00,80
UE3,edge1,1723.36,262.66,0.00,331
UE4,edge3,634.08,938.60,0.00,100
UE5,edge2,2974.95,151.35,0.00,117
UE6,edge1,1923.69,242.41,0.00,376
UE7,edge3,1093.13,535.75,0.00,52
UE8,edge2,3016.76,149.91,0.00,270
UE9,edge1,1574.20,292.61,0.00,254
UE10,edge3,1248.68,460.22,0.00,42
UE11,edge2,2826.91,155.97,0.00,106
OVERALL,,1958.42,309.30,0.00,1892
