bitrate,packetlost,rtt,server
1282.0640150802965,0,392.0865058898926,edge3
2412.7096930871503,0,297.26576805114746,edge3
610.8213650580076,0,394.07920837402344,edge3
2897.5652028797595,0,290.16637802124023,edge3
1161.727606737418,0,459.70845222473145,edge3
810.8451647823046,0,557.9955577850342,edge3
717.2010610921519,0,456.2067985534668,edge3
1979.700126694816,0,547.8243827819824,edge3
740.4309003515881,0,645.094633102417,edge3
848.0337451766397,0,538.0823612213135,edge3
1224.4939483950923,0,542.9050922393799,edge3
1843.8920517605118,0,538.5000705718994,edge3
403.47849920596616,0,935.1675510406494,edge3
356.58098514964183,0,1125.8704662322998,edge3
534.4154285620352,0,1102.3035049438477,edge3
173.61287814351857,0,1092.0848846435547,edge3
537.2968929971454,0,1306.04887008667,edge3
844.2084915449587,0,395.7221508026123,edge3
341.3693749521307,0,682.966947555542,edge3
544.3720839693838,0,977.9634475708008,edge3
562.8881016479049,0,882.6336860656738,edge3
422.306390293129,0,1070.4834461212158,edge3
552.4921104719951,0,797.3616123199463,edge3
574.3427699510928,0,898.2510566711426,edge3
249.07812549615468,0,1296.717643737793,edge3
209.55713103810217,0,1202.955961227417,edge3
493.8045007444772,0,1194.6914196014404,edge3
217.3754140212623,0,1601.3586521148682,edge3
401.93691316501,0,604.9108505249023,edge3
294.3554135230529,0,3195.945978164673,edge3
194.1198093905624,0,1204.4520378112793,edge3
451.64742354816474,0,1899.8713493347168,edge3
390.23778623570877,0,1296.194314956665,edge3
218.1548597894544,0,1499.8886585235596,edge3
109.54124592603574,0,4696.02108001709,edge3
179.05072347995716,0,2798.84934425354,edge3
191.75527502403838,0,2197.63445854187,edge3
294.7053383316564,0,1904.872179031372,edge3
144.47957693460052,0,2899.7316360473633,edge3
196.6661660381779,0,1693.4280395507812,edge3
295.45250304323304,0,1300.3511428833008,edge3
176.27290137747812,0,2197.864770889282,edge3
221.9943366733292,0,1801.7756938934326,edge3
172.22982092566465,0,2800.769329071045,edge3
166.14205045558668,0,1299.2255687713623,edge3
184.94789268248823,0,2391.679048538208,edge3
147.23296613328023,0,1906.8012237548828,edge3
189.76214405053588,0,1392.3957347869873,edge3
226.13280053005974,0,3401.8948078155518,edge3
284.92676055115305,0,1693.937063217163,edge3
163.29732556914033,0,5606.607437133789,edge3
204.18565888118047,0,3592.3776626586914,edge3
241.7203194980075,0,1804.333209991455,edge3
174.98766671228907,0,2099.073648452759,edge3
150.94450921605494,0,1900.8309841156006,edge3
128.08029753002987,0,1399.871826171875,edge3
214.7599270697427,0,2495.288610458374,edge3
230.28884583574936,0,1698.979377746582,edge3
192.79957889882988,0,1503.5717487335205,edge3
129.01841145709506,0,2091.8564796447754,edge3
107.69399565426835,0,2002.488613128662,edge3
71.74753623250844,0,2102.9293537139893,edge3
120.23435848983884,0,2393.991231918335,edge3
117.58591716266537,0,7902.442932128906,edge3
65.87137324254111,0,4392.074823379517,edge3
126.60397547795712,0,2104.8312187194824,edge3
42.76381976524932,0,5199.348449707031,edge3
157.3339438163022,0,2701.718330383301,edge3
122.37056860158422,0,3392.645835876465,edge3
156.4536088825866,0,3500.232458114624,edge3
116.9722047230431,0,3794.884443283081,edge3
109.69657726965906,0,4109.225749969482,edge3
79.89042924071181,0,6393.356561660767,edge3
68.74704667333829,0,4800.0898361206055,edge3
80.79612938467727,0,2800.530195236206,edge3
98.64915173537342,0,5503.6256313323975,edge3
57.55437215447367,0,3192.6679611206055,edge3
105.53842736499283,0,3301.1672496795654,edge3
101.39511194798949,0,2603.518009185791,edge3
84.99929497587983,0,5494.0690994262695,edge3
93.20045148001346,0,3204.2763233184814,edge3
71.50607361026626,0,4097.442150115967,edge3
142.85070203087437,0,2796.8780994415283,edge3
161.36049472021733,0,1800.044059753418,edge3
117.7099853159716,0,2299.6859550476074,edge3
105.7861910942896,0,702.2466659545898,edge3
150.96427938075078,0,1999.30739402771,edge3
139.1420149815214,0,3291.083574295044,edge3
185.7981409983176,0,2100.343942642212,edge3
91.2043076784313,0,2304.978847503662,edge3
167.82024647071052,0,1301.8214702606201,edge3
275.13656888705026,0,2397.5002765655518,edge3
139.6195406390219,0,2092.944860458374,edge3
68.34053124208717,0,9000.573873519897,edge3
91.31046538572795,0,2696.8212127685547,edge3
78.87786776232825,0,5101.760625839233,edge3
96.6863762451121,0,5103.014707565308,edge3
157.59811072876315,0,1693.878173828125,edge3
175.2289104656237,0,3106.564998626709,edge3
36.59741858455989,0,4289.701461791992,edge3
154.85991778183003,0,3800.027847290039,edge3
182.4905392230123,0,2207.895278930664,edge3
172.05297957851738,0,4291.654825210571,edge3
95.12819210203239,0,3605.9131622314453,edge3
55.74988200041477,0,2090.0492668151855,edge3
54.10204319586741,0,6909.313917160034,edge3
55.76242853819106,0,7896.643161773682,edge3
90.45611766028298,0,3094.627618789673,edge3
143.4979916565279,0,9105.799913406372,edge3
212.53169296261748,0,1696.3117122650146,edge3
215.08072545153095,0,1796.795129776001,edge3
39.855808596669846,0,7300.115346908569,edge3
51.67157083200903,0,6397.947549819946,edge3
28.895039141177776,0,25399.23882484436,edge3
100.3597026215209,0,2500.9241104125977,edge3
158.788258722678,0,2901.1716842651367,edge3
139.88502952395234,0,4895.220041275024,edge3
169.7479310956486,0,3698.7078189849854,edge3
173.1187312548187,0,2394.1025733947754,edge3
105.70727345812162,0,2306.4448833465576,edge3
202.75073223518905,0,2996.8621730804443,edge3
145.93931143201277,0,2105.149030685425,edge3
124.03466236939624,0,5000.279664993286,edge3
183.8408052697176,0,1588.5047912597656,edge3
196.6549321099651,0,1900.0184535980225,edge3
110.34558060711824,0,4599.223613739014,edge3
132.20182696918909,0,1900.1250267028809,edge3
226.20030267247083,0,1197.6995468139648,edge3
147.8516683558682,0,3399.8939990997314,edge3
111.96901551858693,0,6405.486345291138,edge3
266.6790207044724,0,902.6281833648682,edge3
106.5170932280894,0,7893.343448638916,edge3
92.08386024538204,0,5799.669981002808,edge3
