UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,49.69,6093.27,15.21,-0.00,3.64,651
UE2,59.78,3681.32,50.68,9.89,3.20,9
UE3,59.75,8643.97,105.54,1.58,4.09,304
UE4,55.50,713.19,14.12,0.00,2.76,6
UE5,59.83,8609.62,49.11,0.24,4.13,118
UE6,59.80,9131.61,109.83,0.14,4.11,188
UE7,43.69,5829.47,31.08,0.02,3.31,316
UE8,58.88,7822.60,53.11,0.05,4.07,269
UE9,59.83,8538.55,107.31,0.03,4.08,539
OVERALL,56.31,6562.62,59.55,1.33,3.71,2400
