UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge3,536.76,2145.14,0.00,164
UE2,edge3,447.25,1554.65,0.00,80
UE3,edge3,182.05,2888.28,0.00,331
UE4,edge3,138.31,3320.48,0.00,100
UE5,edge3,132.20,3637.86,0.00,117
UE6,edge3,313.35,2479.73,0.00,376
UE7,edge3,113.98,4688.77,0.00,52
UE8,edge3,186.63,2840.86,0.00,270
UE9,edge3,187.15,3012.22,0.00,254
UE10,edge3,125.89,4329.56,0.00,42
UE11,edge3,149.48,3236.85,0.00,106
OVERALL,,228.46,3103.13,0.00,1892
