UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,54.60,3978.07,4.50,0.00,3.62,651
UE2,60.11,2181.27,4.72,0.00,2.95,9
UE3,60.00,4344.69,6.69,0.00,3.85,304
UE4,49.50,548.44,6.02,0.00,2.45,6
UE5,60.01,4671.79,5.97,0.00,3.87,118
UE6,59.89,4562.69,7.77,0.00,3.86,188
UE7,46.86,3977.55,13.44,0.00,3.30,315
UE8,59.92,4258.76,7.43,0.00,3.83,269
OVERALL,56.36,3565.41,7.07,0.00,3.47,1860
