UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge1,2121.38,223.15,0.00,164
UE2,edge2,2321.41,209.88,0.00,80
UE3,edge3,994.31,494.81,0.00,331
UE4,edge2,3183.29,151.48,0.00,100
UE5,edge2,3433.19,135.20,0.00,117
UE6,edge2,3025.78,151.55,0.00,376
UE7,edge1,2133.27,235.02,0.00,52
UE8,edge2,3044.40,155.03,0.00,270
UE9,edge1,1964.71,231.76,0.00,254
UE10,edge2,3248.82,157.65,0.00,42
UE11,edge2,3222.02,143.31,0.00,106
OVERALL,,2608.42,208.08,0.00,1892
