UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,59.91,7911.54,56.97,0.03,4.10,651
UE2,60.22,3716.09,13.84,0.67,3.04,9
UE3,59.90,7954.61,48.37,0.03,4.12,304
UE4,60.50,635.33,10.30,0.00,2.82,6
UE5,47.89,6507.94,14.69,-0.01,3.63,118
UE6,23.14,3367.35,29.23,0.00,2.05,188
UE7,30.18,4189.36,37.01,0.01,2.55,317
UE8,21.54,3446.42,41.51,0.00,2.06,267
UE9,59.78,8525.71,105.28,0.06,4.08,539
OVERALL,47.01,5139.37,39.69,0.09,3.16,2399
