UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,34.27,2630.69,9.52,0.00,2.53,645
UE2,56.00,1624.33,9.03,0.00,2.95,9
UE3,23.73,1998.28,15.91,0.00,2.00,304
UE4,18.50,135.40,20.64,0.00,1.00,6
UE5,11.42,796.50,33.78,0.00,1.06,118
UE6,7.36,622.06,45.75,0.00,1.04,187
UE7,29.22,2621.49,42.89,0.00,2.36,316
UE8,27.79,2237.67,36.57,0.00,2.32,259
OVERALL,26.04,1583.30,26.76,0.00,1.91,1844
