bitrate,packetlost,rtt,server
167.62525802663595,0,3510.6403827667236,edge3
252.2512671276531,0,1597.2962379455566,edge3
231.58703533125447,0,3188.39955329895,edge3
162.90231980145745,0,2105.703592300415,edge3
117.34431624744288,0,992.9752349853516,edge3
289.9269571682781,0,1289.3178462982178,edge3
244.3641206139829,0,1801.966667175293,edge3
199.39164230311422,0,1403.9103984832764,edge3
142.05976299057644,0,9197.988033294678,edge3
120.37122068015653,0,2995.068073272705,edge3
182.7076921456545,0,2115.1599884033203,edge3
297.17920312681497,0,979.0456295013428,edge3
208.9159790909751,0,1582.41605758667,edge3
367.8663462077291,0,1995.0506687164307,edge3
251.37136705433227,0,998.4908103942871,edge3
190.88538927215723,0,2413.3434295654297,edge3
202.38037152880293,0,3383.5692405700684,edge3
148.8887349782198,0,4216.893911361694,edge3
189.68385221666705,0,2185.025215148926,edge3
152.47368508951337,0,1599.0169048309326,edge3
216.22857626286878,0,2810.063362121582,edge3
162.99474963646574,0,1884.8705291748047,edge3
134.2690552672639,0,4619.14324760437,edge3
73.27153742975734,0,3985.6131076812744,edge3
155.95795893945348,0,2395.825147628784,edge3
194.94883523169375,0,2603.2676696777344,edge3
210.61248295884778,0,1192.7118301391602,edge3
141.95204146227786,0,1908.531904220581,edge3
86.6033630234158,0,5804.393529891968,edge3
211.34438961836045,0,3393.5890197753906,edge3
202.64454595282663,0,1187.8533363342285,edge3
299.43387201069874,0,2807.8854084014893,edge3
254.41704156653228,0,2099.1361141204834,edge3
196.2002414519673,0,2306.0522079467773,edge3
142.4829145604638,0,2296.3595390319824,edge3
157.3146401136689,0,6894.005537033081,edge3
208.1377433004331,0,2294.8648929595947,edge3
324.54878536105184,0,1405.9889316558838,edge3
133.09123969830367,0,4994.9493408203125,edge3
177.10586617127024,0,5606.454610824585,edge3
164.4111348737777,0,2294.978380203247,edge3
235.11768311582702,0,1707.5023651123047,edge3
168.60406384453685,0,3493.913412094116,edge3
145.68872993560302,0,1301.4047145843506,edge3
140.46794545157695,0,4995.702028274536,edge3
300.768498092721,0,1110.7280254364014,edge3
75.71406949863152,0,3079.2691707611084,edge3
147.56934908959502,0,3607.632637023926,edge3
184.30867189571455,0,2695.608377456665,edge3
109.88946233110775,0,4113.879442214966,edge3
184.83339283012347,0,2383.4221363067627,edge3
184.98541612571557,0,2788.8901233673096,edge3
123.15682762828939,0,2622.542381286621,edge3
126.81733617384877,0,1987.8039360046387,edge3
203.54326853473052,0,2898.371458053589,edge3
172.98822490192237,0,2012.2525691986084,edge3
110.9123656924889,0,2192.1451091766357,edge3
101.23198156883868,0,9292.952537536621,edge3
89.5326799818426,0,2611.42635345459,edge3
171.43038523130696,0,5005.367040634155,edge3
283.57866810524695,0,1783.7166786193848,edge3
61.63742681986748,0,5308.592796325684,edge3
125.62597491921385,0,4094.7582721710205,edge3
167.0487585007106,0,2999.938488006592,edge3
221.8499346795852,0,1899.5182514190674,edge3
144.12033893235778,0,3895.1892852783203,edge3
230.77012624347367,0,1815.4516220092773,edge3
151.99316633069847,0,2191.1511421203613,edge3
147.7893335309461,0,2599.5922088623047,edge3
121.50321490650683,0,3188.5905265808105,edge3
108.05322640962824,0,3701.7312049865723,edge3
172.91161854473796,0,2789.7257804870605,edge3
