bitrate,packetlost,rtt,server
82.46879725040478,0,6095.396280288696,edge3
217.34916139354462,0,3299.833297729492,edge3
217.15348634761747,0,1108.487844467163,edge3
468.79426130665826,0,1793.4861183166504,edge3
266.68770216227233,0,2002.5520324707031,edge3
377.5995762967432,0,1198.2216835021973,edge3
172.7859477974286,0,1893.6262130737305,edge3
515.4545631073858,0,2104.02250289917,edge3
190.8523263407527,0,2502.7098655700684,edge3
207.74125471854475,0,2196.540117263794,edge3
237.55909701468374,0,2798.394203186035,edge3
198.71442676316016,0,4996.798753738403,edge3
171.75942588359914,0,2196.793556213379,edge3
138.28710500612408,0,2903.1195640563965,edge3
281.1695387246005,0,2095.134496688843,edge3
144.72158392273653,0,1310.1017475128174,edge3
270.6844479360649,0,2592.4503803253174,edge3
175.70585208877736,0,1901.3140201568604,edge3
194.5802788093689,0,1198.1892585754395,edge3
266.3967703189942,0,1998.4326362609863,edge3
177.38449263841434,0,2800.831079483032,edge3
251.77825003671518,0,1795.5164909362793,edge3
209.0156360493287,0,2107.6700687408447,edge3
191.119836086867,0,2699.3744373321533,edge3
294.7199206917197,0,1095.9014892578125,edge3
125.94960470047573,0,2001.4989376068115,edge3
311.17022617597837,0,1895.888328552246,edge3
151.79245616446005,0,2293.236494064331,edge3
83.82199032179183,0,2900.623083114624,edge3
224.07838881708795,0,4198.280811309814,edge3
130.0304502981124,0,1798.1019020080566,edge3
244.80301273711837,0,3505.152940750122,edge3
253.48341439511918,0,1995.4915046691895,edge3
203.9575299427841,0,1604.294776916504,edge3
214.74345416447326,0,2395.453691482544,edge3
185.24017351787228,0,2705.3310871124268,edge3
191.5118323662645,0,2200.428009033203,edge3
160.66169186312385,0,3494.149684906006,edge3
199.0238756120633,0,2105.0338745117188,edge3
476.9885563941662,0,698.2138156890869,edge3
276.20906402068414,0,1390.946388244629,edge3
194.3080618681972,0,1993.8647747039795,edge3
199.82627627038798,0,2001.6586780548096,edge3
229.57530891013346,0,2101.1667251586914,edge3
546.7263319178539,0,394.81544494628906,edge3
