UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,56.95,4185.83,6.95,0.00,3.72,674
UE2,60.00,4240.21,6.74,0.02,3.84,569
UE3,59.96,4353.72,7.79,0.02,3.83,207
UE4,29.85,2497.67,17.82,0.00,2.48,78
UE5,59.81,4597.55,8.45,0.00,3.84,91
OVERALL,53.31,3975.00,9.55,0.01,3.54,1619
