UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge3,702.12,1463.30,0.00,164
UE2,edge3,303.69,1708.86,0.00,80
UE3,edge3,174.00,2886.48,0.00,331
UE4,edge3,133.70,3478.52,0.00,100
UE5,edge3,135.59,3537.83,0.00,117
UE6,edge3,263.52,2441.89,0.00,376
UE7,edge3,107.86,5107.75,0.00,52
UE8,edge3,171.54,2981.29,0.00,270
UE9,edge3,168.47,2932.06,0.00,254
UE10,edge3,115.38,4650.95,0.00,42
UE11,edge3,152.43,3287.17,0.00,106
OVERALL,,233.12,2838.86,0.00,1892
