UE_ID,Edge,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,Samples
UE1,edge2,7214.08,74.69,0.00,164
UE2,edge2,7745.02,62.90,0.00,80
UE3,edge3,571.20,1007.12,0.00,331
UE4,edge3,415.58,1084.23,0.00,100
UE5,edge2,7334.37,74.18,0.00,117
UE6,edge1,6180.29,84.68,0.00,376
UE7,edge2,4742.88,134.00,0.00,52
UE8,edge3,739.81,851.59,0.00,270
UE9,edge2,6720.65,80.65,0.00,254
UE10,edge2,8420.81,65.85,0.00,42
UE11,edge2,7844.89,62.45,0.00,106
OVERALL,,4521.09,405.05,0.00,1892
