bitrate,packetlost,rtt,server
13295.451726068863,0,37.80841827392578,edge1
23153.34834955282,0,30.97677230834961,edge1
7916.471720858752,0,30.406475067138672,edge1
26046.562473901515,0,32.27972984313965,edge1
15080.778123541568,0,35.41302680969238,edge1
10761.439105561321,0,42.043447494506836,edge1
10147.911873996185,0,32.2422981262207,edge1
28660.429880679207,0,37.84060478210449,edge1
14620.589647161853,0,32.6695442199707,edge1
12568.204034935185,0,36.30685806274414,edge1
15355.715577819266,0,43.29228401184082,edge1
23525.65109584414,0,42.206525802612305,edge1
12580.944768627825,0,29.99138832092285,edge1
12672.622642924876,0,31.679630279541016,edge1
13307.557250778264,0,44.26717758178711,edge1
6188.879243550332,0,30.635595321655273,edge1
9866.892764813947,0,71.1202621459961,edge1
5785.084476167278,0,57.74712562561035,edge1
7580.7929963874285,0,30.754566192626953,edge1
13500.282867617896,0,39.43443298339844,edge1
11254.095821475248,0,44.146060943603516,edge1
11364.740491887582,0,39.77847099304199,edge1
12335.63150127179,0,35.712480545043945,edge1
8162.822812193733,0,63.2016658782959,edge1
9412.493195317007,0,34.31439399719238,edge1
5207.950364008018,0,48.40445518493652,edge1
4792.617551934456,0,123.09432029724121,edge1
2498.071627238181,0,139.34588432312012,edge1
2015.324213748182,0,120.64361572265625,edge1
7458.760445767668,0,126.12605094909668,edge1
4961.7084566953035,0,47.12247848510742,edge1
17374.542330119773,0,49.38673973083496,edge1
11276.30086633182,0,44.85726356506348,edge1
3264.711968618645,0,100.22568702697754,edge1
5632.892027663413,0,91.32218360900879,edge1
5407.7917720713285,0,92.66924858093262,edge1
4875.293439523369,0,86.43746376037598,edge1
6213.66563827137,0,90.34538269042969,edge1
5071.099517792881,0,82.61561393737793,edge1
4219.771634474217,0,78.92370223999023,edge1
4868.479538257953,0,78.91416549682617,edge1
4541.202733417358,0,85.31308174133301,edge1
8037.553795800255,0,49.764394760131836,edge1
6685.89344211069,0,72.14832305908203,edge1
6512.157237256073,0,33.14661979675293,edge1
6804.040172894472,0,65.01078605651855,edge1
5636.03577393169,0,49.81231689453125,edge1
5393.793493276227,0,48.98667335510254,edge1
14515.377263370043,0,52.997589111328125,edge1
9881.880711872185,0,48.84171485900879,edge1
14996.055255459401,0,61.05232238769531,edge1
14561.725857155028,0,50.37260055541992,edge1
13513.884755226572,0,32.27376937866211,edge1
6711.17873692281,0,54.73136901855469,edge1
9167.730929701069,0,31.296730041503906,edge1
5912.261531199635,0,30.326128005981445,edge1
11929.966041166419,0,44.919490814208984,edge1
8795.216126913348,0,44.48509216308594,edge1
9516.149314800032,0,30.46274185180664,edge1
6577.908756766808,0,41.02945327758789,edge1
7639.713706515314,0,28.228282928466797,edge1
5185.952417212301,0,29.09398078918457,edge1
8553.29094332939,0,33.652544021606445,edge1
8926.432636679912,0,104.09712791442871,edge1
9971.997656676554,0,29.012441635131836,edge1
7558.602632835376,0,35.25519371032715,edge1
8310.564701789406,0,26.754379272460938,edge1
13101.232243730023,0,32.44519233703613,edge1
13783.361950385486,0,30.120372772216797,edge1
7297.078926505067,0,75.04701614379883,edge1
11241.67377163248,0,39.48664665222168,edge1
15697.272825538628,0,28.716325759887695,edge1
14879.262852285037,0,34.32750701904297,edge1
9546.281842979026,0,34.56759452819824,edge1
6487.879866065997,0,34.876108169555664,edge1
19233.80082191966,0,28.227806091308594,edge1
7427.687868468225,0,24.738788604736328,edge1
13588.769573263155,0,25.638818740844727,edge1
4191.19216873344,0,62.98542022705078,edge1
7054.283314130129,0,66.19977951049805,edge1
6410.931076705751,0,46.582937240600586,edge1
5146.309413916715,0,56.93244934082031,edge1
9319.804696921161,0,42.86956787109375,edge1
5363.526854264807,0,54.1539192199707,edge1
6423.184238692486,0,42.14358329772949,edge1
2084.8318248558085,0,35.63261032104492,edge1
5845.604329899383,0,51.63264274597168,edge1
11718.522300594257,0,39.0772819519043,edge1
11559.217464406778,0,33.76007080078125,edge1
4309.13276234227,0,48.78568649291992,edge1
6819.969957710943,0,32.03415870666504,edge1
16619.29690323588,0,39.69120979309082,edge1
6733.782773105365,0,43.3955192565918,edge1
11354.939824372383,0,54.17060852050781,edge1
4638.012355256186,0,53.09343338012695,edge1
7499.511416694067,0,53.65896224975586,edge1
4136.5142652048335,0,119.2772388458252,edge1
8107.204030208024,0,32.927751541137695,edge1
13197.448182932187,0,41.24736785888672,edge1
3710.4758375999504,0,42.310476303100586,edge1
11817.914167666564,0,49.794912338256836,edge1
11053.06200083717,0,36.4532470703125,edge1
17061.140107576874,0,43.279170989990234,edge1
7059.325126079448,0,48.59161376953125,edge1
3847.009989688206,0,30.2884578704834,edge1
3904.6573282960226,0,95.7338809967041,edge1
4672.510046661776,0,94.23971176147461,edge1
5914.013217776748,0,47.3330020904541,edge1
13047.303766809822,0,100.14820098876953,edge1
7847.681335236266,0,45.93968391418457,edge1
4112.356108413653,0,93.97435188293457,edge1
8107.39385211464,0,35.88724136352539,edge1
9192.239371328185,0,35.964250564575195,edge1
10149.49351364861,0,72.31020927429199,edge1
8191.738900398405,0,30.6396484375,edge1
5654.414972383419,0,81.47120475769043,edge1
9806.625197940426,0,69.82707977294922,edge1
10769.52330584569,0,58.298587799072266,edge1
6497.189464254746,0,63.79127502441406,edge1
4766.233219135688,0,51.15318298339844,edge1
10891.742785983837,0,55.786848068237305,edge1
6408.381044743608,0,47.940969467163086,edge1
11738.69106709265,0,52.834510803222656,edge1
5127.600640192902,0,56.95295333862305,edge1
9019.713735623187,0,41.42570495605469,edge1
9271.30207461029,0,54.73923683166504,edge1
7155.337694230142,0,35.106658935546875,edge1
6040.468427689004,0,44.850826263427734,edge1
10452.386719414615,0,48.09236526489258,edge1
5963.476279017765,0,120.26810646057129,edge1
1893.957132495676,0,127.09474563598633,edge1
6826.201181367691,0,123.1689453125,edge1
4641.020565634382,0,115.07296562194824,edge1
3703.726857747323,0,122.16019630432129,edge1
2910.1507818928644,0,112.43128776550293,edge1
7939.304040324495,0,136.60240173339844,edge1
4372.280784784102,0,109.24458503723145,edge1
4039.619757586247,0,112.95914649963379,edge1
6592.59759622646,0,100.83794593811035,edge1
9780.733474894552,0,101.51958465576172,edge1
4086.4778227414045,0,92.33379364013672,edge1
4395.014906313784,0,91.34531021118164,edge1
5838.73885747774,0,100.89302062988281,edge1
5531.411985977408,0,34.27696228027344,edge1
7759.846115044108,0,90.43169021606445,edge1
4231.39034947938,0,78.95088195800781,edge1
3323.5680576973405,0,70.14870643615723,edge1
7900.013749479039,0,67.38924980163574,edge1
7574.041502486115,0,65.59562683105469,edge1
7144.65599017299,0,63.27414512634277,edge1
6018.017186783266,0,73.20284843444824,edge1
8338.985039003881,0,61.86652183532715,edge1
5964.132619248041,0,54.154396057128906,edge1
5464.285121638872,0,46.13375663757324,edge1
9455.479685796172,0,62.39175796508789,edge1
7268.737623076425,0,47.88947105407715,edge1
3971.2696213808117,0,61.223745346069336,edge1
18000.10183102806,0,52.26325988769531,edge1
7304.689198829059,0,32.00793266296387,edge1
6438.297645063247,0,133.27622413635254,edge1
7669.736952161292,0,65.95063209533691,edge1
6833.587225366349,0,47.8823184967041,edge1
10422.5549948167,0,49.355268478393555,edge1
4280.671512334402,0,117.06948280334473,edge1
3803.4922145347186,0,110.7950210571289,edge1
5139.51538593378,0,109.22741889953613,edge1
3872.6351003259497,0,108.18266868591309,edge1
9036.790990580686,0,36.853790283203125,edge1
4079.229532865858,0,94.18249130249023,edge1
10573.475657166653,0,36.64112091064453,edge1
10709.84571030221,0,37.34731674194336,edge1
5709.037719084287,0,84.49339866638184,edge1
5951.967525402336,0,36.266326904296875,edge1
10423.162492311669,0,42.43779182434082,edge1
8294.245097000048,0,33.84804725646973,edge1
9737.510259078648,0,27.13465690612793,edge1
24651.00107050905,0,31.206846237182617,edge1
15752.522640023033,0,30.6394100189209,edge1
22992.91580420451,0,39.818525314331055,edge1
19888.37377270964,0,36.881446838378906,edge1
14562.335008565515,0,29.95014190673828,edge1
9422.453080015903,0,38.98262977600098,edge1
8792.951372394291,0,32.63068199157715,edge1
5472.792789398229,0,32.761335372924805,edge1
15206.11837817798,0,35.24160385131836,edge1
10469.53080368752,0,37.370920181274414,edge1
6504.35395543858,0,44.56830024719238,edge1
8629.042550554947,0,31.276702880859375,edge1
5977.615655826432,0,36.077260971069336,edge1
4656.976874825225,0,32.39870071411133,edge1
6582.816048854962,0,43.72596740722656,edge1
13197.392583779463,0,70.40905952453613,edge1
8447.060518937733,0,34.25002098083496,edge1
7480.745130312564,0,35.62211990356445,edge1
7119.951203426451,0,31.228303909301758,edge1
10623.960563518596,0,40.010690689086914,edge1
12806.648932035978,0,32.41753578186035,edge1
13945.548305734494,0,39.26873207092285,edge1
7184.778527043714,0,61.7828369140625,edge1
12959.920659917057,0,34.781694412231445,edge1
13373.345061719301,0,38.1929874420166,edge1
10873.662604236064,0,30.347824096679688,edge1
5816.3839619535565,0,38.90252113342285,edge1
4469.3933636604515,0,121.47688865661621,edge1
5480.266141957137,0,33.52975845336914,edge1
11591.235859727609,0,30.057191848754883,edge1
7212.843285926467,0,36.599159240722656,edge1
9798.039165856295,0,47.661781311035156,edge1
8597.67687718359,0,34.73496437072754,edge1
9088.201492157166,0,32.23872184753418,edge1
12052.816845593947,0,33.148765563964844,edge1
8752.12479255151,0,33.186912536621094,edge1
8404.380028602305,0,32.208919525146484,edge1
972.8047891550655,0,76.36475563049316,edge1
10894.131101304602,0,27.70519256591797,edge1
15610.663801230525,0,29.334306716918945,edge1
14360.662177105909,0,27.17423439025879,edge1
4677.4603021394205,0,44.944047927856445,edge1
7255.593959237968,0,30.110836029052734,edge1
19264.10963967665,0,34.24191474914551,edge1
8419.784275721833,0,34.70587730407715,edge1
18803.081216955277,0,32.71293640136719,edge1
7140.11442135317,0,34.48796272277832,edge1
12639.88975439963,0,31.836986541748047,edge1
16143.506039223026,0,30.562877655029297,edge1
8747.209785694198,0,30.518531799316406,edge1
