bitrate,packetlost,rtt,server
1291.3146691377547,0,389.27769660949707,edge2
1651.3675408702527,0,434.31639671325684,edge2
897.1267828880958,0,268.3143615722656,edge2
2556.8416411661874,0,328.83381843566895,edge2
2115.6281328618493,0,252.43377685546875,edge2
1618.0489635728811,0,279.62565422058105,edge2
1301.4291418573357,0,251.40976905822754,edge2
2655.6630712734027,0,408.3831310272217,edge2
1537.2982398595454,0,310.70613861083984,edge2
1740.810293675763,0,262.12620735168457,edge2
1999.1498024271086,0,332.5333595275879,edge2
2663.7829282942016,0,372.7540969848633,edge2
1592.022743969789,0,237.00666427612305,edge2
890.0375606829112,0,451.0641098022461,edge2
1664.298453016911,0,353.9557456970215,edge2
657.6155676362259,0,288.3143424987793,edge2
2359.7663653800823,0,297.3752021789551,edge2
1013.175571764699,0,329.7276496887207,edge2
759.8824845039821,0,306.81586265563965,edge2
1762.4988348160618,0,302.05750465393066,edge2
1222.112943482073,0,406.5287113189697,edge2
1056.3530956631707,0,427.95538902282715,edge2
1455.92027482285,0,302.5825023651123,edge2
1227.4486685881316,0,420.3059673309326,edge2
1183.9725318508326,0,272.7968692779541,edge2
896.4473961224991,0,281.207799911499,edge2
1377.085940812793,0,428.40027809143066,edge2
881.6676359947245,0,394.81544494628906,edge2
633.9001903615791,0,383.55565071105957,edge2
3238.197500856376,0,290.5147075653076,edge2
621.1725204116988,0,376.39784812927246,edge2
2910.642135546889,0,294.80504989624023,edge2
1113.036877305602,0,454.4539451599121,edge2
886.2644988721584,0,369.1990375518799,edge2
1396.755465606188,0,368.2878017425537,edge2
1100.1142182279714,0,455.53088188171387,edge2
1643.3407868377528,0,256.43372535705566,edge2
2125.7201895377925,0,264.087438583374,edge2
1576.6366954093735,0,265.72513580322266,edge2
1332.1079137187362,0,250.00977516174316,edge2
1136.4508927168235,0,338.06300163269043,edge2
1712.665955130597,0,226.2110710144043,edge2
1262.1345534493912,0,316.9107437133789,edge2
1780.0625777458702,0,270.98822593688965,edge2
1656.1284640701258,0,130.33771514892578,edge2
1366.69533757151,0,323.6536979675293,edge2
947.2135493035015,0,296.3893413543701,edge2
929.063940954955,0,284.39807891845703,edge2
2505.38619489806,0,307.0504665374756,edge2
1580.2076661816593,0,305.4332733154297,edge2
2411.525539334155,0,379.6534538269043,edge2
1784.6437326038304,0,411.013126373291,edge2
869.2155023845784,0,501.7673969268799,edge2
767.7302893819659,0,478.4388542175293,edge2
1222.1915664160529,0,234.7586154937744,edge2
1171.8592594190116,0,153.0013084411621,edge2
1443.7098278552692,0,371.1881637573242,edge2
968.9373791513743,0,403.79905700683594,edge2
1474.5748627174185,0,196.59090042114258,edge2
917.793161058388,0,294.06189918518066,edge2
763.5915032589912,0,282.4232578277588,edge2
1164.6063102259698,0,129.55451011657715,edge2
641.9909958533143,0,448.35519790649414,edge2
2699.2703572838955,0,344.24710273742676,edge2
1504.3215453126568,0,192.3205852508545,edge2
1303.3210194769683,0,204.46228981018066,edge2
1160.9846421492284,0,191.5132999420166,edge2
876.5122761133752,0,484.9584102630615,edge2
907.6631348103235,0,457.3943614959717,edge2
1272.351038639695,0,430.4032325744629,edge2
694.8749611884239,0,638.8142108917236,edge2
2102.8105854367095,0,214.36452865600586,edge2
1503.1604267391144,0,339.7960662841797,edge2
1847.8438263562912,0,178.58219146728516,edge2
1059.9272440520665,0,213.47880363464355,edge2
2362.912649743496,0,229.77066040039062,edge2
844.2677303467283,0,217.64659881591797,edge2
1651.7543527528758,0,210.92724800109863,edge2
1188.142864340449,0,222.182035446167,edge2
1582.3135725077248,0,295.1323986053467,edge2
1318.1157531101164,0,226.56583786010742,edge2
1658.9774737808402,0,176.60999298095703,edge2
834.4526969450258,0,478.80005836486816,edge2
712.3198898327283,0,407.7606201171875,edge2
733.252465150883,0,369.1716194152832,edge2
389.15423411217523,0,190.89603424072266,edge2
1120.1813702379036,0,269.442081451416,edge2
2135.25456787395,0,214.4606113433838,edge2
1394.3472482178638,0,279.8728942871094,edge2
758.096987360513,0,277.30488777160645,edge2
