UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,26.82,3328.48,23.32,-0.00,2.19,651
UE2,55.11,1616.75,17.01,0.44,2.96,9
UE3,14.51,1986.10,33.06,-0.00,1.54,304
UE4,15.20,135.78,38.72,-0.20,1.00,5
UE5,11.34,1329.76,47.81,-0.02,1.10,118
UE6,6.68,919.34,51.44,0.00,1.01,187
UE7,9.77,1368.28,59.73,0.00,1.20,317
UE8,7.91,1202.09,61.46,-0.00,1.08,269
UE9,56.65,7017.07,34.33,0.00,3.46,539
OVERALL,22.67,2100.41,40.76,0.02,1.73,2399
