UE_ID,Avg_FPS,Avg_Bitrate_kbps,Avg_RTT_ms,Avg_PacketLost,MOS,Samples
UE1,29.24,2300.11,12.23,0.00,2.26,625
UE2,55.78,1588.95,7.48,0.00,3.04,9
UE3,19.66,1634.42,19.34,0.00,1.78,304
UE4,18.83,134.56,17.90,0.00,1.00,6
UE5,11.41,795.90,36.72,0.00,1.09,118
UE6,6.34,556.33,49.13,0.00,1.01,184
UE7,9.35,900.00,46.80,0.00,1.16,307
UE8,7.71,729.43,48.12,0.00,1.06,256
UE9,33.41,3936.89,26.96,0.00,2.69,524
OVERALL,21.32,2002.48,29.10,0.00,1.68,2333
